dt_iso,temp_mean,temp_min_min,temp_max_max,pressure_mean,humidity_mean,wind_speed_mean,wind_deg_mean,clouds_all_mean,rain_1d
2013-06-19,27.97875,24.9,31.2,1007.2166666666667,78.375,1.9625000000000001,165.41666666666666,30.0,0.0
2013-06-20,28.484583333333333,25.9,30.4,1008.2916666666666,80.125,3.391666666666666,102.91666666666667,32.5,0.0
2013-06-21,28.020833333333332,25.0,30.0,1008.3583333333332,82.83333333333333,2.5258333333333334,123.125,31.458333333333332,0.0
2013-06-22,28.155833333333334,25.3,31.1,1009.0958333333333,79.79166666666667,2.89125,128.04166666666666,30.916666666666668,1.84
2013-06-23,28.163749999999997,24.8,31.0,1008.5041666666666,80.04166666666667,2.8958333333333335,130.41666666666666,22.541666666666668,0.0
2013-06-24,28.011666666666667,25.0,32.0,1010.5208333333334,79.125,1.8708333333333333,152.5,27.5,0.0
2013-06-25,27.67,24.6,30.0,1011.7583333333333,80.58333333333333,2.0208333333333335,202.5,24.166666666666668,0.0
2013-06-26,27.780833333333334,25.0,30.2,1010.5791666666668,77.125,2.5554166666666664,202.25,35.208333333333336,0.0
2013-06-27,25.865416666666665,24.0,29.0,1010.3458333333333,90.29166666666667,4.787916666666667,196.66666666666666,51.666666666666664,0.0
2013-06-28,25.334999999999997,24.0,27.6,1010.8333333333334,91.875,2.5475,134.58333333333334,52.75,0.0
2013-06-29,27.605833333333333,25.0,30.0,1010.6083333333332,82.04166666666667,3.591666666666667,98.75,31.291666666666668,0.12
2013-06-30,28.09583333333333,25.0,30.1,1009.8333333333334,78.875,5.0625,92.5,29.791666666666668,0.0
2013-07-01,27.988333333333333,26.0,30.0,1009.1374999999999,79.0,6.104166666666667,90.41666666666667,35.0,0.0
2013-07-02,28.370833333333334,25.0,30.0,1008.7916666666666,79.45833333333333,6.991666666666667,102.5,35.0,0.0
2013-07-03,28.098333333333333,26.0,30.0,1009.3333333333334,76.16666666666667,7.9375,107.08333333333333,27.291666666666668,0.0
2013-07-04,27.735416666666666,26.5,30.0,1009.3333333333334,71.16666666666667,6.629166666666666,113.75,37.5,0.0
2013-07-05,27.24875,25.0,29.4,1010.0416666666666,69.95833333333333,5.7375,149.16666666666666,37.291666666666664,0.0
2013-07-06,27.663749999999997,26.0,29.3,1011.125,72.20833333333333,4.825,137.08333333333334,47.5,0.0
2013-07-07,27.38875,26.9,29.0,1011.0,74.83333333333333,5.904166666666666,131.66666666666666,46.25,0.0
2013-07-08,27.35083333333333,24.8,30.0,1010.9583333333334,80.375,5.958333333333333,124.58333333333333,58.125,0.0
2013-07-09,27.500416666666666,26.0,29.0,1008.875,84.625,6.133333333333333,120.0,54.375,0.0
2013-07-10,27.1375,25.0,30.0,1009.0,85.45833333333333,4.266666666666667,104.58333333333333,54.583333333333336,0.0
2013-07-11,26.863333333333333,24.0,29.3,1009.625,84.79166666666667,4.016666666666667,158.75,32.5,0.0
2013-07-12,27.67375,26.7,29.0,1009.375,78.75,6.0125,104.58333333333333,27.291666666666668,0.0
2013-07-13,27.397499999999997,25.0,29.2,1009.0833333333334,80.33333333333333,5.033333333333333,95.41666666666667,39.583333333333336,0.0
2013-07-14,27.439999999999998,25.0,29.0,1009.7083333333334,81.20833333333333,6.154166666666666,118.75,42.25,0.0
2013-07-15,27.600416666666664,26.7,29.1,1010.2916666666666,76.25,6.683333333333334,120.0,40.0,0.0
2013-07-16,27.563333333333333,26.0,29.0,1010.9166666666666,75.20833333333333,7.1875,116.25,34.375,0.0
2013-07-17,27.112916666666667,25.0,29.0,1011.1166666666667,69.25,5.054166666666666,123.75,36.458333333333336,0.0
2013-07-18,26.78125,24.0,29.0,1010.8333333333334,70.58333333333333,5.5125,109.16666666666667,29.166666666666668,0.0
2013-07-19,26.522499999999997,24.7,29.0,1010.5416666666666,70.875,5.008333333333334,102.08333333333333,37.083333333333336,0.0
2013-07-20,26.156666666666666,24.5,28.0,1009.7916666666666,77.54166666666667,5.170833333333333,94.16666666666667,41.458333333333336,0.0
2013-07-21,26.68375,26.0,28.0,1009.25,78.33333333333333,6.083333333333333,106.66666666666667,41.458333333333336,0.0
2013-07-22,27.022499999999997,26.0,28.4,1010.2666666666668,79.29166666666667,6.695833333333334,122.08333333333333,45.208333333333336,0.0
2013-07-23,27.393333333333334,26.0,29.0,1011.2083333333334,81.5,6.670833333333333,112.91666666666667,31.458333333333332,0.0
2013-07-24,27.141666666666666,26.0,29.0,1011.75,79.79166666666667,8.220833333333333,117.91666666666667,47.291666666666664,0.0
2013-07-25,26.712083333333336,25.6,28.2,1012.3208333333333,78.41666666666667,6.375,110.83333333333333,32.416666666666664,0.0
2013-07-26,26.672916666666666,25.7,28.2,1012.2083333333334,79.83333333333333,5.1875,116.66666666666667,42.291666666666664,0.0
2013-07-27,26.288749999999997,24.0,28.2,1012.3291666666668,74.0,5.204166666666667,111.25,26.458333333333332,0.0
2013-07-28,25.712083333333336,22.7,28.0,1012.8333333333334,70.58333333333333,4.183333333333334,98.75,32.75,0.0
2013-07-29,25.364166666666666,22.0,28.0,1012.2375000000001,71.125,3.5375,119.16666666666667,24.541666666666668,0.0
2013-07-30,26.210416666666664,24.0,28.2,1011.1166666666667,73.125,3.15,105.83333333333333,34.375,0.0
2013-07-31,26.664583333333336,25.9,28.0,1010.2083333333334,74.125,5.783333333333334,117.91666666666667,38.75,0.0
2013-08-01,26.870416666666667,25.9,29.0,1011.0416666666666,72.75,6.720833333333334,110.0,28.958333333333332,0.0
2013-08-02,26.722916666666666,25.7,29.0,1012.625,69.125,6.8500000000000005,114.58333333333333,32.958333333333336,0.0
2013-08-03,26.690833333333334,24.3,29.0,1012.0416666666666,71.625,7.145416666666667,111.66666666666667,30.083333333333332,0.0
